NAME,ADDRESS,LATITUDE,LONGITUDE,RATING
"Tom O'Leary Golf Course","1200 N Washington St #1, Bismarck, ND 58501, USA",46.8206800,-100.7951260,4.3
"Riverwood Golf Course","725 Riverwood Dr, Bismarck, ND 58504, USA",46.7936490,-100.8021000,4.0
"Bully Pulpit Golf Course","3731 Bible Camp Rd, Medora, ND 58645, USA",46.8732893,-103.5303417,4.8
"King's Walk Golf Course","5301 S Columbia Rd, Grand Forks, ND 58201, USA",47.8671540,-97.0609690,4.1
"Adventure Golf","615 Miamisburg Centerville Rd, Dayton, OH 45459, USA",39.6287930,-84.1747719,3.7
"Paradise Park Miniature Golf","2777 Marion-Waldo Rd, Marion, OH 43302, USA",40.5342860,-83.1070970,4.9
"Rolling Greens Miniature Golf","2939 Edison St NW, Uniontown, OH 44685, USA",40.9768607,-81.3964122,4.6
"Adventure Golf at Rempel's Grove","12775 OH-664 Scenic, Logan, OH 43138, USA",39.5427898,-82.4361394,4.4
"Putt People First Miniature Golf Course","S Park Dr, Athens, OH 45701, USA",39.3191158,-82.1121839,3.0
"ProPutt Miniature Golf","1302 Whipple Ave NW, Canton, OH 44708, USA",40.8123291,-81.4246020,4.2
"KC Geiger Miniature Golf Course","170 E Greenville Rd, St Marys, OH 45885, USA",40.5368380,-84.3802140,5.0
"Trails Miniature Golf Course","1601 E David Rd, Kettering, OH 45429, USA",39.6835450,-84.1383544,4.3
"Putt-Putt Golf & Games","8830 State Route 66 N, Defiance, OH 43512, United States",41.3147864,-84.3624301,4.3
"Cabin Creek Golf","1361 Co Hwy 108, Sugarcreek, OH 44681, USA",40.4767268,-81.6772963,4.9
"Parkside Park Mini Golf","1029 Tiffin St, Fremont, OH 43420, USA",41.3349255,-83.1193909,3.8
"Putt-Putt Fun Center","3937 Youngstown Rd SE, Warren, OH 44484, USA",41.2169870,-80.7725392,4.2
"Perry Falls Mini Golf","24750 N Dixie Hwy, Perrysburg, OH 43551, USA",41.5119862,-83.6396003,4.4
"Putt-Putt Fun Center","1255 E Wyandot Ave, Upper Sandusky, OH 43351, USA",40.8303426,-83.2576741,3.5
"Hazzards Miniature Golf","6240 Brandt Pike, Dayton, OH 45424, USA",39.8431830,-84.1137290,4.0
"Kelly's Dairy Bar and Miniature Golf","1280 S Main St, Mansfield, OH 44907, USA",40.7239422,-82.5123982,4.5
"Mr Divot's Miniature Golf","13393 York Rd, North Royalton, OH 44133, USA",41.3178042,-81.7540341,4.4
"Alien Vacation Mini Golf Attraction at Castle Noel","260 S Court St, Medina, OH 44256, USA",41.1368869,-81.8636363,4.6
"Olentangy Mini Golf","63 Olentangy Crossings W, Delaware, OH 43015, USA",40.2044467,-83.0314385,4.6
"Allison's Mini Golf","5456 Lake Rd E, Geneva, OH 44041, USA",41.8602401,-80.9519393,4.6
"Sooner Junior Miniature Golf Course","146 S Madison Blvd, Bartlesville, OK 74006, USA",36.7555457,-95.9152890,4.6
"Minchey Miniature Golf Course","Beavers Bend State Park, Broken Bow, OK 74728, USA",34.1354441,-94.7039821,4.4
"Lunar Mini Golf of Lawton, OK","100 Central Mall, Lawton, OK 73501, USA",34.6040021,-98.3917113,3.0
"Brickopolis Entertainment","101 S Mickey Mantle Dr, Oklahoma City, OK 73104, USA",35.4650185,-97.5093055,3.9
"4RKids Mini Golf","710 Overland Trail, Enid, OK 73703, USA",36.3891790,-97.9218890,4.4
"Meadowlake Miniature Golf","1017 W Rupe Ave, Enid, OK 73703, USA",36.3763960,-97.8902952,3.3
"Starlite Golf Co","501 N Main St #136, Muskogee, OK 74401, USA",35.7533270,-95.3691179,5.0
"HeyDay Entertainment","3201 Market Pl, Norman, OK 73072, USA",35.2940811,-97.4896724,4.3
"Celebration Station","509 Westline Dr, Oklahoma City, OK 73108, USA",35.4591319,-97.5985555,4.1
"Lights Out Mini Golf","1117 N Jackson St, Altus, OK 73521, USA",34.6486000,-99.3299132,3.0
"All Star Sports Complex","10309 E 61st St, Tulsa, OK 74133, USA",36.0759593,-95.8612942,4.4
"Old West Town Mini-Golf","9114 North US Highway 259, Broken Bow, OK 74728, USA",34.1508136,-94.7509207,5.0
"Mini Putt","1700 S Gordon Cooper Dr, Shawnee, OK 74801, USA",35.2996716,-96.9266029,NONE
"Altus Minuture Golf","Altus, OK 73523, USA",34.6569603,-99.2870860,5.0
"Design Center","S of City, Shawnee, OK 74801, USA",35.3272928,-96.9253004,NONE
"Mini Wild Ass Acres","5650 E Robinson St, Norman, OK 73026, USA",35.2327013,-97.3584843,5.0
"Hochatown Amusements","6659 US-259, Broken Bow, OK 74728, USA",34.1166710,-94.7397170,4.0
"Lake Murray Water Sports & Mini Golf","3322 Lodge Rd, Ardmore, OK 73401, USA",34.0711165,-97.0937611,4.1
"Great Balls of Fire","3003 Elks Road, McAlester, OK 74501, USA",34.8915943,-95.7724381,4.0
"Camp Putt Adventure Golf Park","4006 Franklin Blvd, Eugene, OR 97403, USA",44.0452152,-123.0339773,4.6
"Twin Pines Country Club","1346, 8434 SE Clay St, Portland, OR 97216, United States",45.5108106,-122.5763818,4.6
"Glowing Greens PDX","509 SW Taylor St, Portland, OR 97204, USA",45.5176252,-122.6785684,4.1
"Eagle Landing Golf Course","10220 SE Causey Ave, Happy Valley, OR 97086, USA",45.4399880,-122.5571150,4.4
"Lakeshore Miniature Golf","5444 Pacific Blvd SW, Albany, OR 97321, USA",44.5953139,-123.1137612,4.7
"Sah-Hah-Lee Golf Course","17104 SE 130th Ave, Clackamas, OR 97015, USA",45.3982510,-122.5301030,4.4
"Matterhorn Village","59950 Wallowa Lake Hwy, Joseph, OR 97846, USA",45.2781530,-117.2081000,5.0
"PuttSkee's Mini-Golf","1510 Monmouth Independence Hwy, Monmouth, OR 97361, USA",44.8512523,-123.2184357,5.0
"The Tiki Putt","1694 NW Fairview Dr, Gresham, OR 97030, USA",45.5096380,-122.4302690,4.2
"Safari Mini Golf","8700 NE Vancouver Mall Dr #102, Vancouver, WA 98662, USA",45.6579973,-122.5854859,4.0
"Sandland Adventures Inc","85366 US-101, Florence, OR 97439, USA",43.9534830,-124.1048349,4.5
"Portland State Univeristy Mini-golf Green","Portland, OR 97201, USA",45.5107663,-122.6875244,NONE
"Riverside Greens","62102 Fruitdale Ln, La Grande, OR 97850, USA",45.3431537,-118.0824330,5.0
"Tualatin Island Greens","20400 SW Cipole Rd, Tualatin, OR 97062, USA",45.3719953,-122.8096065,4.6
"Glowing Greens","2317, 3855 SW Murray Blvd, Beaverton, OR 97005, United States",45.4913726,-122.8280039,3.8
"Central Oregon Indoor Golf (C.O.I.G)","1245 SE 3rd St, Bend, OR 97702, USA",44.0366799,-121.3064782,5.0
"Putters Family Entertainment Center","1156 Highway 99 N, Eugene, OR 97402, USA",44.0732038,-123.1471896,4.1
"Golf City Par Three","2115 NE Hwy 20, Corvallis, OR 97330, USA",44.5897360,-123.2298776,4.3
"Java Network","5444 Pacific Blvd SW, Albany, OR 97321, USA",44.5957766,-123.1139451,4.8
"Amaze Zing Outdoor Game","1601 Stover Ln, Myrtle Point, OR 97458, USA",43.0540868,-124.1308183,4.9
"Oaks Amusement Park","7805 SE Oaks Park Way, Portland, OR 97202, USA",45.4724068,-122.6626357,4.3
"Seaside Golf Course","451 Avenue U, Seaside, OR 97138, USA",45.9794280,-123.9300581,4.2
"Eagle Crest Golf","1590 Mountain Quail Dr, Redmond, OR 97756, USA",44.2596433,-121.2626815,4.2
"Putt U Miniature Golf","5201 Pennsylvania 309, Center Valley, PA 18034, USA",40.5376876,-75.4097378,4.7
"Village Greens Miniature Golf","1444 Village Rd, Strasburg, PA 17579, USA",39.9823320,-76.2067940,4.7
"Yogey's Miniature Golf & Ice Cream Parlor","9 S 22nd St, Lebanon, PA 17042, USA",40.3379490,-76.4507670,4.4
"Happy Valley Mini Golf","1890 S Atherton St, State College, PA 16801, USA",40.7835582,-77.8300729,4.5
"Golf Adventure","173 Lincoln Hwy, Fairless Hills, PA 19030, USA",40.1830081,-74.8607069,4.0
"Kniess' Miniature Golf","3005 Babcock Blvd, Pittsburgh, PA 15237, USA",40.5144560,-80.0080070,4.6
"Forsythe Miniature Golf","920 Forsythe Rd, Carnegie, PA 15106, USA",40.4052639,-80.0750905,4.6
"Harbor View Miniature Golf","36 State St, Erie, PA 16507, USA",42.1346265,-80.0895649,4.6
"Walnut Hill Miniature Golf","1285 Farm Rd, Uniontown, PA 15401, USA",39.8822390,-79.7519490,4.7
"Lost Treasure Golf","2521 Lincoln Hwy E, Ronks, PA 17572, USA",40.0225066,-76.1905086,4.4
"Boulders Miniature Golf","312 Primrose Ln, Mountville, PA 17554, USA",40.0461450,-76.4244293,3.5
"Hill Top Miniature Golf","880 Easton Rd, Glenside, PA 19038, USA",40.1166434,-75.1385492,3.9
"Manatawny Green Mini Golf","71 W High St, Pottstown, PA 19464, USA",40.2470286,-75.6570382,4.5
"Red Carpet Miniature Golf","2534 Washington Rd, Canonsburg, PA 15317, USA",40.2542629,-80.1597786,4.4
"Ye Olde Ice Cream Shoppe & Putt Putt","2700 Mt Rose Ave, York, PA 17402, USA",39.9581413,-76.6673390,3.5
"North Park Mini Golf","865 Ingomar Rd, Wexford, PA 15090, USA",40.5915941,-80.0165126,4.4
"Spring Hill Golf","4565 Spring Hill Dr, Schnecksville, PA 18078, USA",40.6687477,-75.6020506,4.7
"Waters Edge Mini Golf","230 N Ronks Rd, Bird in Hand, PA 17505, USA",40.0369017,-76.1742230,4.5
"Schell's Miniature Golf","4625 N 5th Street Hwy, Temple, PA 19560, USA",40.4039584,-75.9274982,4.3
"Sunset Golf","3501 Brownsville Rd, South Park Township, PA 15129, USA",40.2885030,-80.0070850,4.6
"Mulligan's Island","1000 New London Ave, Cranston, RI 02920, USA",41.7406950,-71.4723540,4.2
"Atlantic Golf Centers Ltd","754 Newport Ave, Attleboro, MA 02703, USA",41.9161618,-71.3582448,4.5
"Monster Mini Golf","140 Taunton Ave, Seekonk, MA 02771, USA",41.8263568,-71.3425286,4.3
"Stix Fun Center","582 Kelley Blvd, North Attleborough, MA 02760, USA",42.0068280,-71.3049760,4.6
"The Carnival Party","17 Surrey Dr, Westerly, RI 02891, USA",41.3987291,-71.8153696,3.0
"Fantasyland LLC.","1300 Fall River Ave, Seekonk, MA 02771, USA",41.7918670,-71.3210990,4.0
"Monster Mini Golf","1560 Boston-Providence Turnpike, Norwood, MA 02062, USA",42.1602641,-71.1998284,4.2
"Norton Mini Golf and Ice Cream","1306, 242 Mansfield Ave, Norton, MA 02766, United States",41.9903484,-71.2110474,4.4
"Captain Hooks Adventure Golf","2205 N Kings Hwy, Myrtle Beach, SC 29577, USA",33.7035559,-78.8713537,4.5
"Mutiny Bay Miniature Golf","301 US-17, North Myrtle Beach, SC 29582, USA",33.8255052,-78.6824492,4.3
"Mt. Atlanticus Minotaur Golf","707 N Kings Hwy, Myrtle Beach, SC 29577, USA",33.6924930,-78.8842960,4.6
"Hawaiian Rumble Golf & Batting Cages","3210 Hwy 17 S, North Myrtle Beach, SC 29582, USA",33.8047920,-78.7215440,4.3
"Mayday Golf","715 Highway 17 North, North Myrtle Beach, SC 29582, USA",33.8351058,-78.6726856,4.2
"Lost Mine Miniature Golf","2601 N Ocean Blvd, Myrtle Beach, SC 29577, USA",33.7051888,-78.8650807,3.0
"Runaway Bay Miniature Golf","1800 US-17 BUS, Murrells Inlet, SC 29576, USA",33.5995125,-78.9954757,3.5
"Jurassic Mini Golf","2900 S Kings Hwy, Myrtle Beach, SC 29577, USA",33.6645098,-78.9187465,4.2
"Shipwreck Island Adventure Golf","3301 S Ocean Blvd, Myrtle Beach, SC 29577, USA",33.6589344,-78.9255753,4.3
"Dragon's Lair Fantasy Golf","1197 Celebrity Cir, Myrtle Beach, SC 29577, USA",33.7149900,-78.8788675,3.9
"Cancun Lagoon Golf","2101 S Kings Hwy, Myrtle Beach, SC 29577, USA",33.6711759,-78.9094542,4.3
"Treasure Island Golf","4801 N Kings Hwy, Myrtle Beach, SC 29577, USA",33.7232357,-78.8477295,4.4
"Aloha Mini Golf","900 Lake Arrowhead Rd, Myrtle Beach, SC 29572, United States",33.7766465,-78.7909930,4.2
"Lost Treasure Golf","1705 US-17, North Myrtle Beach, SC 29582, USA",33.8116154,-78.7045591,4.5
"Black Pearl Mini Golf","614 Sea Mountain Hwy, North Myrtle Beach, SC 29582, USA",33.8343749,-78.6442255,4.0
"Pirates Watch Adventure Golf","1500 S Kings Hwy, Myrtle Beach, SC 29577, USA",33.6765019,-78.9040085,3.7
"Professor Hacker's Dinosaur Adventure Golf","170 Hwy 17 S, North Myrtle Beach, SC 29582, USA",33.8230913,-78.6855465,4.1
"High Seas Miniature Golf","10001 Charlotte Hwy, Fort Mill, SC 29707, USA",35.0095591,-80.8545584,4.7
"Adventure Falls Golf","735 US-17 BUS, Myrtle Beach, SC 29577, USA",33.6069530,-78.9856711,4.1
"Jungle Safari Golf","7101 N Kings Hwy, Myrtle Beach, SC 29572, USA",33.7438120,-78.8232219,4.3
"Molten Mountain","1010 Vereen Dr, North Myrtle Beach, SC 29582, USA",33.8381852,-78.6686313,4.2
"Mr. Putty's Fun Park","2333 Dam Road, Tega Cay, SC 29708, USA",35.0456800,-80.9912390,4.8
"Pirate's Island of Hilton Head SC","8 Marina Side Dr, Hilton Head Island, SC 29928, USA",32.1770910,-80.7306570,4.6
"Spy Glass Golf","3801 N Kings Hwy, Myrtle Beach, SC 29577, USA",33.7161398,-78.8560395,4.1
"Hawaiian Village","4205 US-17, North Myrtle Beach, SC 29582, USA",33.8008345,-78.7306883,4.0
"Tribal Island Mini Golf","901 US-17, Little River, SC 29566, USA",33.8689023,-78.6335568,4.7
"Legendary Golf","900 William Hilton Pkwy, Hilton Head Island, SC 29928, USA",32.1685680,-80.7415676,4.8
"Jungle Lagoon Miniature Golf","404 5th Ave S, Myrtle Beach, SC 29577, USA",33.6833783,-78.8947213,4.1
"Gilligan's Island Funland","3009 US-17 BUS, Murrells Inlet, SC 29576, USA",33.5835453,-79.0146133,4.4
"Tribal Island","901 US-17, Little River, SC 29566, USA",33.8708561,-78.6350880,4.2
"Adventure Cove Mini Golf & Arcade","18 Folly Field Rd, Hilton Head Island, SC 29928, USA",32.2018910,-80.6983130,4.2
"Sparkle City Mini Putt","145 W Broad St, Spartanburg, SC 29306, USA",34.9492311,-81.9307215,4.4
"Harbour View","901 US-17, Little River, SC 29566, USA",33.8708561,-78.6350880,NONE
"Tropical Adventure Mini Golf","10124 Beach Dr SW, Calabash, NC 28467, USA",33.8913040,-78.5737160,4.6
"Rainbow Falls Golf","9850 N Kings Hwy, Myrtle Beach, SC 29572, USA",33.7825356,-78.7866803,3.9
"Frankie's Fun Park","5000 Ashley Phosphate Rd, North Charleston, SC 29418, USA",32.9181060,-80.1056420,4.3
"Inlet Adventure","3215 US-17 BUS, Murrells Inlet, SC 29576, USA",33.5781361,-79.0224995,4.2
"Hole-N-One Family Fun Center","3197 Whiskey Rd, Aiken, SC 29803, USA",33.4906030,-81.7009120,4.2
"Cap'N Cain Minature Golf","702 S Kings Hwy, Myrtle Beach, SC 29577, USA",33.6762259,-78.9041268,4.7
"Putt-N-Place","SC-261, Hemingway, SC 29554, USA",33.7033718,-79.3537426,NONE
"Charleston Fun Park","3255 N Hwy 17, Mt Pleasant, SC 29466, USA",32.8681657,-79.7793936,4.2
"Funtasticks Charlotte (formerly Adventure Landing Charlotte)","10400 Cadillac St, Pineville, NC 28134, USA",35.0975285,-80.8793741,3.5
"Island Miniature Golf and Games","7890 US-80, Savannah, GA 31410, USA",32.0331300,-80.9643350,4.6
"Mini Golf At Boyd Park","840 N Church St, Hendersonville, NC 28792, USA",35.3213461,-82.4622537,4.8
"Tupelo Bay Golf Center","1800 US-17 BUS, Garden City, SC 29576, USA",33.6022099,-78.9961651,4.2
"Skate Away USA","123 Dixie Dr, Greenwood, SC 29649, USA",34.2264529,-82.1998375,4.2
"Purple Planet 3D Mini Golf","6325 Wilkinson Blvd, Belmont, NC 28012, USA",35.2522245,-81.0478672,2.9
"Frankie's Fun Park","45 Park Woodruff Dr, Greenville, SC 29607, USA",34.8210494,-82.2961524,4.4
"PUTT FOR DOUGH GREENS, LLC","Florence, SC 29502, USA",34.1955465,-79.8024289,NONE
"Lunar Mini Golf of Gastonia","246 N New Hope Rd, Gastonia, NC 28054, USA",35.2652719,-81.1480452,4.2
"Lake Norman Miniature Golf","18639 Statesville Rd, Cornelius, NC 28031, USA",35.4674248,-80.8743055,4.7
"Golf Village","502 N Polk St, Pineville, NC 28134, USA",35.0894840,-80.8852311,4.0
"Expo 300","2423 Montague Ave Ext, Greenwood, SC 29649, USA",34.2373190,-82.2092670,4.3
"Gman Golf Lessons","3900 Widgeon Way, Waxhaw, NC 28173, USA",34.9511080,-80.7809990,NONE
"Adventure Landing Gastonia","2600 E Franklin Blvd, Gastonia, NC 28056, USA",35.2610848,-81.1317500,4.0
"Sea Mist Mini Golf","14th Ave S & Yaupon Dr, Myrtle Beach, SC 29577, USA",33.6751390,-78.9012110,NONE
"Myrtle Beach Golf Masters","1500 US-17 BUS, Myrtle Beach, SC 29575, USA",33.6104850,-78.9862868,5.0
"Palmetto Shores RV Resort","5215 Dingle Pond Rd, Summerton, SC 29148, USA",33.5205890,-80.4274980,4.1
"Mavericks Pointe","307 Sunset Blvd N, Sunset Beach, NC 28468, USA",33.8845551,-78.5113048,3.7
"Wild Water & Wheels","910 US-17 BUS, Surfside Beach, SC 29575, USA",33.6061073,-78.9903044,4.2
"Pirate's Cove Adventure Golf","1500 N Lacrosse St, Rapid City, SD 57701, USA",44.0987867,-103.2011812,4.6
"Holy Terror Mini Golf","609 US-16A, Keystone, SD 57751, USA",43.8882994,-103.4270278,3.3
"Putz n Glo Indoor Black Light Miniature Golf","23694 Stratosphere Ln, Rapid City, SD 57702, USA",43.9704579,-103.3329408,4.2
"Grizzly Gulch Adventure Golf","231 Mt Rushmore Rd, Custer, SD 57730, USA",43.7634592,-103.6116349,2.5
"Black Hills Adventure Golf","6400 US-16, Rapid City, SD 57701, USA",44.0214601,-103.2482020,NONE
"Ultimate Golf & Academy","5300 N Ditch Rd, Sioux Falls, SD 57104, USA",43.6053584,-96.7364666,5.0
"Black Hills Putt 4 Fun","640 S 6th St, Hot Springs, SD 57747, USA",43.4255196,-103.4703786,5.0
"Lucky Strike Lanes","1215, 1740 Ryan Rd, Spearfish, SD 57783, United States",44.5006625,-103.8565063,4.7
"Thunder Road of Sioux Falls","201 N Kiwanis Ave, Sioux Falls, SD 57104, USA",43.5488363,-96.7623223,4.3
"Deadwood Mini Golf","216-280 CanAm Hwy, Deadwood, SD 57732, USA",44.3643817,-103.7331424,NONE
"Wylie Thunder Mountain Miniature Golf","Wylie Park, Aberdeen, SD 57401, USA",45.4905470,-98.5160880,NONE
"Creekside Country Resort","12647 US-16, Hill City, SD 57745, USA",43.9474304,-103.5149266,4.8
"Thunder Road of Watertown","825 3rd St SW, Watertown, SD 57201, USA",44.8911675,-97.1239002,4.0
"Rocky Knolls Golf Course","12181 US-16, Custer, SD 57730, USA",43.7585436,-103.6216762,4.6
"Grand Old Golf & Go-Karts","2444 Music Valley Dr, Nashville, TN 37214, USA",36.2217004,-86.6951332,3.8
"Family Golf Center Miniature Golf","5204 Blue Hole Rd, Antioch, TN 37013, USA",36.0469727,-86.6721350,3.8
"Ripley's Old MacDonald's Farm Mini Golf","1639 Parkway, Sevierville, TN 37862, USA",35.8325270,-83.5720950,4.4
"Treasure Quest Miniature Golf","653 Parkway, Gatlinburg, TN 37738, USA",35.7128034,-83.5154613,4.1
"Putt-Putt Fun Center","10770 Lebanon Rd, Mt Juliet, TN 37122, USA",36.2295570,-86.5067940,4.6
"Putt-Putt Fun Center","319 Bluff City Hwy, Bristol, TN 37620, USA",36.5701429,-82.1914028,4.0
"Professor Hacker’s Lost Treasure Golf","3010 Parkway, Pigeon Forge, TN 37863, USA",35.7949109,-83.5646724,4.1
"Casey Jones Mini Golf","48 Casey Jones Ln, Jackson, TN 38305, USA",35.6591265,-88.8564042,4.3
"Hillbilly Golf","340 Parkway, Gatlinburg, TN 37738, USA",35.7186350,-83.5106200,4.6
"Putt-Putt Fun Center","346 W Stone Dr, Kingsport, TN 37660, USA",36.5602327,-82.5578625,4.6
"Mountain Mini Golf","7761 E Lamar Alexander Pkwy, Townsend, TN 37882, USA",35.6776386,-83.7516556,5.0
"Europa Go-Karts & Golf","621 Old Hickory Blvd, Nashville, TN 37209, USA",36.1085990,-86.9246917,3.2
"Miniature Golf","90 Old Estill Springs Rd, Winchester, TN 37398, USA",35.2244565,-86.1249888,NONE
"Ripley's Davy Crockett Mini-Golf","188 Parkway, Gatlinburg, TN 37738, USA",35.7239180,-83.5096870,4.5
"Fantasy Golf","3263 Parkway, Pigeon Forge, TN 37863, USA",35.7913482,-83.5574813,4.2
"Victory Fun Park Inc.","636 E Church St, Lewisburg, TN 37091, USA",35.4519935,-86.7783700,4.2
"Putt-Putt Golf & Games","164 West End Ave, Knoxville, TN 37934, USA",35.8880117,-84.1536852,4.4
"D&D Black Light Mini Golf","211 Holiday Dr, Clarksville, TN 37040, USA",36.5962118,-87.2821311,4.4
"Crave Golf Club","2925 Parkway, Pigeon Forge, TN 37863, USA",35.7970913,-83.5644506,4.3
"Gatlin's","716 Parkway, Reagan Terrace Mall, Gatlinburg, TN 37738, United States",35.7122106,-83.5160579,4.3
"Cool Crest Miniature Golf Course","1402 Fredericksburg Rd, San Antonio, TX 78201, USA",29.4580048,-98.5190956,4.6
"Embassy Miniature Golf","500 Embassy Oaks, San Antonio, TX 78216, USA",29.5627480,-98.4864426,4.6
"Hidden Valley Miniature Golf","8621 Jacksboro Hwy, Lakeside, TX 76135, USA",32.8231903,-97.4757388,4.6
"Shankz Black Light Miniature Golf","3091 College Park Dr #270, The Woodlands, TX 77384, USA",30.2051764,-95.4634530,4.3
"Landa Park Miniature Golf","192 Landa Park Dr, New Braunfels, TX 78130, USA",29.7085390,-98.1324060,4.3
"Peter Pan Mini-Golf","1207 Barton Springs Rd, Austin, TX 78704, USA",30.2602785,-97.7577435,4.4
"Putt-Putt Golf and Games","2630 Bill Owens Pkwy, Longview, TX 75604, USA",32.5347698,-94.7665889,4.1
"Longview Greens Miniature Golfing","735 Clepper Dr, Montgomery, TX 77356, USA",30.3914026,-95.6885358,4.8
"Putt-Putt Golf & Games","2311 E SE Loop 323, Tyler, TX 75701, USA",32.3112190,-95.2706870,3.7
"Katy Miniature Golf & Batting Cages","2482 S Mason Rd, Katy, TX 77450, USA",29.7482900,-95.7516540,4.2
"Play Faire Park","2300 N 2nd St, Abilene, TX 79603, USA",32.4520989,-99.7508314,4.7
"Pirates Treasure Adventure Golf","17200 Termini-San Luis Pass Rd, Galveston, TX 77554, USA",29.1783954,-94.9824064,4.1
"Duke's Adventure Golf","1716 E Slaughter Ln, Austin, TX 78747, USA",30.1532180,-97.7683930,4.7
"Sports World","9400 Canyon Dr, Amarillo, TX 79119, USA",35.1123608,-101.9120662,4.0
"Green Acres Miniature Golf","905 N County Rd 1160, Midland, TX 79706, USA",32.0172530,-102.0360050,4.2
"Lunar Mini Golf of Abilene","4310 Buffalo Gap Rd, Abilene, TX 79606, USA",32.4004859,-99.7622517,4.3
"Green Acres Golf and Games, Inc.","9782 US Hwy 87 E, San Antonio, TX 78263, USA",29.3728260,-98.2963570,4.3
"Monster Mini Golf","2267 NW Military Hwy, San Antonio, TX 78213, USA",29.5380070,-98.5248423,4.5
"Lunar Mini Golf of Wichita Falls","3111 Midwestern Pkwy, Wichita Falls, TX 76308, USA",33.8690801,-98.5315692,3.7
"Treasure Island Golf & Games","14041 S Padre Island Dr, Corpus Christi, TX 78418, USA",27.6278014,-97.2247714,3.9
"Lunar Mini Golf","1888 Green Oaks Rd, Fort Worth, TX 76116, USA",32.7398840,-97.4369100,3.5
"Magic Carpet Golf","9030 Seawall Blvd, Galveston, TX 77554, USA",29.2510208,-94.8546221,4.4
"COSMIC MAYHEM BLACK LIGHT MINI GOLF","903 E Bitters Rd suite 310, San Antonio, TX 78216, USA",29.5635254,-98.4784215,4.8
"Nac-O-Ville Putting Course","3503 North St, Nacogdoches, TX 75965, USA",31.6358902,-94.6538145,3.9
"Galaxy Glow Mini Golf","5858 S Padre Island Dr #50, Corpus Christi, TX 78412, USA",27.7063507,-97.3664189,4.0
"Lunar Mini Golf of Garland, TX","245 Cedar Sage Dr, Garland, TX 75040, USA",32.9534480,-96.6126234,1.0
"Rock Isle Golf","1026 NE Barnard St, Glen Rose, TX 76043, USA",32.2389540,-97.7449430,5.0
"The Gulf Range","1987 State Highway 87, Crystal Beach, TX 77650, USA",29.4598450,-94.6341110,4.4
"Lunar Mini Golf of Waco","6001 W Waco Dr, Waco, TX 76710, USA",31.5164032,-97.1883574,4.2
"Creekside Mini Golf","602 E Coke Rd, Winnsboro, TX 75494, USA",32.9482719,-95.2859740,3.9
"J & D Golf Land","644 E Rd, Stephenville, TX 76401, USA",32.2176214,-98.1888051,4.5
"Lunar Mini Golf of Tyler","4601 S Broadway Ave, Tyler, TX 75703, USA",32.2992813,-95.3028928,4.0
"Lunar Mini Golf of Killeen","2100 South W S Young Drive, Killeen, TX 76543, USA",31.0953059,-97.7206220,4.8
"Lunar Mini Golf of San Angelo","4001 Sunset Dr, San Angelo, TX 76904, USA",31.4277851,-100.4979218,5.0
"Putt-Putt FunHouse","806 E NASA Pkwy, Webster, TX 77598, USA",29.5434440,-95.1088860,4.2
"Lunar Mini Golf of Grapevine","3000 Grapevine Mills Pkwy, Grapevine, TX 76051, USA",32.9670861,-97.0414089,3.2
"Lights Off Golf","7701 I-40 Frontage Rd # 428, Amarillo, TX 79121, USA",35.1839626,-101.9264401,5.0
"Kelly Park Mini-Golf","1961-, 1963 McNair Rd, Fort Bliss, TX 79906, United States",31.8218899,-106.4324252,3.5
"Adventure Landing Dallas","17717 Coit Rd, Dallas, TX 75252, USA",32.9911585,-96.7689765,4.0
"Miniature Cattle","2225 TX-34, Kaufman, TX 75142, USA",32.6002200,-96.2870710,NONE
"Golf Center of Arlington","1301 NE Green Oaks Blvd, Arlington, TX 76006, USA",32.7856151,-97.0903944,4.6
"Woodbridge Golf Club","7400 Country Club Dr, Wylie, TX 75098, USA",32.9879508,-96.5622423,4.3
"Desert Jungle Putt Putt","212 E Sealy Ave, Monahans, TX 79756, USA",31.5946822,-102.8917234,NONE
"City of Ballinger miniature Golf","Ballinger City Park, Ballinger, TX 76821, USA",31.7478440,-99.9452140,3.3
"Alley Cats Entertainment & Putt-Putt Fun Center","4513, 2008 W Pleasant Ridge Rd, Arlington, TX 76015, United States",32.6769950,-97.1412380,4.2
"Monster Mini Golf and Laser Tag","3916 Gattis School Rd Suite 112, Round Rock, TX 78664, USA",30.4976320,-97.6090890,4.5
"Hole-In-Fun Entertainment","1819 S Main St, Weatherford, TX 76086, USA",32.7354072,-97.7928145,4.2
"Alley Cats Entertainment","609 NE Loop 820, Hurst, TX 76053, USA",32.8189016,-97.2068677,4.0
"Ellen's Amusement Center","1350 Hwy 67, Cedar Hill, TX 75104, USA",32.5643194,-96.9669896,4.1
"Adventure Zone","251 Redd Rd, El Paso, TX 79932, USA",31.8642510,-106.5815020,3.7
"Track 21: Indoor Karting, Laser Tag and Mini Golf","4815 Hwy 6 N, Houston, TX 77084, USA",29.8450210,-95.6476210,3.8
"Buffalo Nickels Mini-Golf & Nickel Arcade","241 Elk Dr, Burleson, TX 76028, USA",32.5269169,-97.3475828,4.4
"Tropical Glow","1791 Highway 1187, Mansfield, TX 76063, USA",32.5860445,-97.1710162,3.5
"The Golf Center at The Highlands","2538 Golden Bear Dr, Carrollton, TX 75006, USA",32.9851144,-96.8471893,4.3
